response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
27142,CES201911,2138,paperclip,sieraden opbergen door alle kettingen bijv aan een paperclip vast te hangen en die ophangen,sieraden opbergen alle kettingen oorbeeld paperclip vast hangen ophangen,"store jewelry, hang up all chains example paperclip",2,4
29033,CES201911,2242,paperclip,de sim kaart van een telefoon tevoorschijn halen,sim kaart telefoon tevoorschijn halen,take out your phone's SIM card,3,4
29806,CES201911,2261,paperclip,sim lock opener,sim lock opener,sim lock opener,3,4
26293,CES201911,2101,paperclip,simcard uit telefoon halen ,simcard telefoon halen,get SIM card for your phone,3,4
29879,CES201911,2262,paperclip,simkaart dingetje van apple openen (wel eerst ombuigen),simkaart dingetje apple openen,Open sim card thingy apple,3,4
25025,CES201911,2037,paperclip,om de simkaart ingang van je iphone te openen,simkaart ingang iphone openen,Open SIM card input for iPhone,3,4
26531,CES201911,2111,paperclip,Simkaart uit iPhone halen,simkaart iphone halen,get iPhone SIM card,3,4
32498,CES201911,2374,paperclip,simkaartuit iphone halen,simkaart iphone halen,get iPhone SIM card,3,4
27169,CES201911,2142,paperclip,simkaart uit je iphone krijgen,simkaart iphone krijgen,get sim card iphone,3,4
30814,CES201911,2302,paperclip,simkaart opener,simkaart opener,SIM card opener,3,4
28023,CES201911,2178,paperclip,Simkaart opening mee openen op iphone,simkaart opening openen iphone,open sim card opening iphone,3,4
28212,CES201911,2185,paperclip,Simkaart slot van telefoon mee openen,simkaart slot telefoon openen,Open SIM card slot on phone,3,4
27532,CES201911,2162,paperclip,je simkaart van smartphone openen,simkaart smartphone openen,open sim card smartphone,3,4
31887,CES201911,2345,paperclip,simkaart in telefoon te doen,simkaart telefoon,SIM card phone,3,4
30431,CES201911,2281,paperclip,je simkaart uit een telefoon halen ,simkaart telefoon halen,get phone SIM card,3,4
29743,CES201911,2259,paperclip,je simkaart uit je telefoon krijgen,simkaart telefoon krijgen,get phone sim card,3,4
23894,CES201911,1997,paperclip,SLEUTEL,sleutel,key,3,3
23896,CES201911,1998,paperclip,sleutel,sleutel,key,3,3
25093,CES201911,2043,paperclip,sleutel,sleutel,key,3,3
25144,CES201911,2046,paperclip,sleutel,sleutel,key,3,3
25414,CES201911,2059,paperclip,sleutel,sleutel,key,3,3
25430,CES201911,2062,paperclip,een sleutel,sleutel,key,3,3
26069,CES201911,2087,paperclip,sleutel,sleutel,key,3,3
27442,CES201911,2156,paperclip,sleutel,sleutel,key,3,3
27550,CES201911,2163,paperclip,als sleutel gebruiken,sleutel,key,3,3
27985,CES201911,2177,paperclip,sleutel,sleutel,key,3,3
28519,CES201911,2191,paperclip,sleutel,sleutel,key,3,3
28806,CES201911,2203,paperclip,sleutel,sleutel,key,3,3
29040,CES201911,2215,paperclip,sleutel,sleutel,key,3,3
29809,CES201911,2261,paperclip,sleutel,sleutel,key,3,3
29981,CES201911,2267,paperclip,sleutel,sleutel,key,3,3
29996,CES201911,2266,paperclip,sleutel,sleutel,key,3,3
30416,CES201911,2280,paperclip,sleutel,sleutel,key,3,3
30432,CES201911,2281,paperclip,een sleutel van maken ,sleutel,key,3,3
30489.2,CES201911,2287,paperclip, sleutel,sleutel,key,3,3
30576,CES201911,2289,paperclip,Als sleutel gebruiken,sleutel,key,3,3
31538,CES201911,2325,paperclip,sleutel,sleutel,key,3,3
31897,CES201911,2346,paperclip,sleutel,sleutel,key,3,3
32464,CES201911,2373,paperclip,sleutel,sleutel,key,3,3
31327,CES201911,2320,paperclip,om een sleutel aan te hangen aan je broek,sleutel hangen broek,key hanging pants,3,4
31541,CES201911,2325,paperclip,sleutelbos,sleutelbos,keychain,3,4
30612,CES201911,2293,paperclip,sleutelgat mee openen,sleutelgat openen,open keyhole,3,3
23892,CES201911,1997,paperclip,SLEUTELHANGE,sleutelhanger,keychain,3,4
23893,CES201911,1997,paperclip,SLEUTELHANGER,sleutelhanger,keychain,3,4
24602,CES201911,2021,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
25094,CES201911,2043,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
25358,CES201911,2056,paperclip,als sleutelhanger gebruiken,sleutelhanger,keychain,3,4
25418,CES201911,2059,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
25432,CES201911,2062,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
25761,CES201911,2073,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
26070,CES201911,2087,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
26998,CES201911,2134,paperclip,sleutelhanger ,sleutelhanger,keychain,3,4
27991,CES201911,2177,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
28361,CES201911,2189,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
28659,CES201911,2197,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
28951,CES201911,2208,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
29017,CES201911,2213,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
29051,CES201911,2215,paperclip,sletelhanger,sleutelhanger,keychain,3,4
30613,CES201911,2293,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
31641,CES201911,2332,paperclip,een sleutelhanger,sleutelhanger,keychain,3,4
32465,CES201911,2373,paperclip,sleutelhanger,sleutelhanger,keychain,3,4
31211,CES201911,2318,paperclip,aan de sleutelhanger hangen,sleutelhanger hangen,hang key ring,3,4
31611,CES201911,2329,paperclip,als je sleutelring,sleutelring,key ring,3,4
32323,CES201911,2365,paperclip,sleutels ergens mee aan vast maken,sleutels ergens vast,keys stuck somewhere,3,4
26376,CES201911,2103,paperclip,sleutels aan hangen,sleutels hangen,keys hanging,3,4
29105,CES201911,2221,paperclip,slinger maken als je ze allemaal verbindt ,slinger allemaal verbindt,pendulum connect all,2,4
26530,CES201911,2111,paperclip,Slinger van maken om foto's aan op te hangen,slinger foto's hangen,garland to hang photos,2,4
23889,CES201911,1997,paperclip,SLINGERS,slingers,garlands,3,4
29121,CES201911,2219,paperclip,slingers,slingers,garlands,3,4
25199,CES201911,2049,paperclip,slingers vastmaken,slingers vastmaken,attach streamers,3,4
29475,CES201911,2243,paperclip,slot,slot,key lock,3,3
29998,CES201911,2266,paperclip,slot van een armband,slot armband,lock bracelet,3,3
31493,CES201911,2324,paperclip,slot van een deur open krijgen,slot deur open krijgen,get door lock open,3,3
32320,CES201911,2365,paperclip,slot mee forceren,slot forceren,force lock,3,3
29997,CES201911,2266,paperclip,een slot van eem ketting,slot ketting,lock chain,3,3
28213,CES201911,2185,paperclip,Slot kraken,slot kraken,cracking lock,3,3
30556,CES201911,2288,paperclip,slot mee kraken,slot kraken,cracking lock,3,3
31788,CES201911,2331,paperclip,een slot kraken,slot kraken,cracking lock,3,3
25751,CES201911,2071,paperclip,slot open maken,slot open,lock open,3,3
25759,CES201911,2073,paperclip,om een slot open te maken,slot open,lock open,3,3
26962,CES201911,2132,paperclip,slot mee open maken,slot open,lock open,3,3
26993,CES201911,2134,paperclip,slot open maken ,slot open,lock open,3,3
27172,CES201911,2142,paperclip,een slot open maken,slot open,lock open,3,3
28649,CES201911,2197,paperclip,een slot mee open maken,slot open,lock open,3,3
29270,CES201911,2226,paperclip,slot open maken,slot open,lock open,3,3
29452,CES201911,2240,paperclip,slot open maken,slot open,lock open,3,3
30766,CES201911,2299,paperclip,slot open maken,slot open,lock open,3,3
31137,CES201911,2316,paperclip,slot open maken,slot open,lock open,3,3
31730,CES201911,2330,paperclip,om een slot mee open te breken,slot open breken,break open lock,3,3
28772,CES201911,2200,paperclip,om een slot open te krijgen,slot open krijgen,get lock open,3,3
28923,CES201911,2207,paperclip,om slot mee open te krijgen,slot open krijgen,get lock open,3,3
30407,CES201911,2279,paperclip,slot openbreken,slot openbreken,break open lock,3,3
31206,CES201911,2318,paperclip,slot mee openbreken,slot openbreken,break open lock,3,3
24430,CES201911,2015,paperclip,slot openen,slot openen,open lock,3,3
25024,CES201911,2037,paperclip,om een slot mee te openen,slot openen,open lock,3,3
27252,CES201911,2149,paperclip,slot openen,slot openen,open lock,3,3
27664,CES201911,2167,paperclip,slot openen,slot openen,open lock,3,3
28937,CES201911,2208,paperclip,slot openen,slot openen,open lock,3,3
32245,CES201911,2360,paperclip,slot openen,slot openen,open lock,3,3
32385,CES201911,2368,paperclip,slot openen,slot openen,open lock,3,3
30932,CES201911,2310,paperclip,slot opener,slot opener,lock opener,3,3
24078,CES201911,2001,paperclip,slot openmaken,slot openmaken,open lock,3,3
24161,CES201911,2004,paperclip,slot openmaken,slot openmaken,open lock,3,3
29028,CES201911,2242,paperclip,slot openmaken,slot openmaken,open lock,3,3
29223,CES201911,2223,paperclip,slot openmaken,slot openmaken,open lock,3,3
29608,CES201911,2246,paperclip,Slot openmaken ,slot openmaken,open lock,3,3
30674,CES201911,2295,paperclip,slot openmaken,slot openmaken,open lock,3,3
31537,CES201911,2325,paperclip,slot openmaken,slot openmaken,open lock,3,3
32236,CES201911,2362,paperclip,slot openmaken,slot openmaken,open lock,3,3
32490,CES201911,2374,paperclip,slot openmaken,slot openmaken,open lock,3,3
29313,CES201911,2228,paperclip,een slot opmaken,slot opmaken,draw up lock,3,3
30287,CES201911,2276,paperclip,slot opmaken ,slot opmaken,draw up lock,3,3
28811,CES201911,2202,paperclip,slot proberen open te maken ,slot proberen open,try to open lock,3,3
27690,CES201911,2168,paperclip,een slot proberen open te breken,slot proberen open breken,try to break lock,3,3
26834,CES201911,2129,paperclip,sloten kraken,sloten kraken,cracking locks,3,3
27136,CES201911,2138,paperclip,sloten open te maken,sloten open,locks open,3,3
28643,CES201911,2196,paperclip,sloten openbreken,sloten openbreken,breaking locks,3,3
31357,CES201911,2321,paperclip,sloten openbreker,sloten openbreker,lock breaker,3,3
27181,CES201911,2141,paperclip,sloten openen,sloten openen,open locks,3,3
28953,CES201911,2209,paperclip,sloten mee openen,sloten openen,open locks,3,3
24095,CES201911,2002,paperclip,sloten openmaken,sloten openmaken,open locks,3,3
28156,CES201911,2182,paperclip,sloten openmaken,sloten openmaken,open locks,3,3
30817,CES201911,2302,paperclip,slotopener,slotopener,lock opener,3,3
24550,CES201911,2020,paperclip,smelten,smelten,melt,2,4
27695,CES201911,2168,paperclip,smelten en er zo'n stempel voor op een brief van maken,smelten 'n stempel brief,melt stamp letter,3,3
28926,CES201911,2207,paperclip,om om te smelten tot ijzer,smelten ijzer,melt iron,2,4
27694,CES201911,2168,paperclip,smelten en metalen munt van maken,smelten metalen munt,melt metal coin,3,3
30946,CES201911,2305,paperclip,smelten tot een ring,smelten ring,melt ring,3,3
30578,CES201911,2289,paperclip,Om smelten in vloeibaar metaal,smelten vloeibaar metaal,melt liquid metal,2,3
30819,CES201911,2302,paperclip,soldeermiddel,soldeermiddel,solder,3,3
25357,CES201911,2056,paperclip,gebruiken als een soort lineaal en er een rechte lijn langs treken,soort liniaal rechte lijn langs treken,draw straight line like ruler,3,4
24437,CES201911,2015,paperclip,als soort pincet gebruiken,soort pincet,kind of tweezers,3,3
27157,CES201911,2140,paperclip,soort vork,soort vork,kind of fork,3,3
28298,CES201911,2187,paperclip,sorteren ,sorteren,sort,1,4
28882,CES201911,2205,paperclip,Speelgoed,speelgoed,toy,3,4
29232,CES201911,2224,paperclip,speelgoed van maken,speelgoed,toy,3,4
29740,CES201911,2259,paperclip,speelgoed,speelgoed,toy,3,4
31510,CES201911,2327,paperclip,speelgoed,speelgoed,toy,3,4
31896,CES201911,2345,paperclip,als speelgoed,speelgoed,toy,3,4
29235,CES201911,2224,paperclip,speelgoed voor een vogel?,speelgoed vogel?,toy bird?,4,4
30847,CES201911,2307,paperclip,om speelgoedtreintjes mee te opereren,speelgoedtreintjes opereren,toy trains operate,3,4
30388,CES201911,2278,paperclip,speeltje voor huisdier,speeltje huisdier,toy pet,4,4
25413,CES201911,2059,paperclip,speld,speld,pin,2,4
28788,CES201911,2201,paperclip,speld,speld,pin,2,4
30464,CES201911,2284,paperclip,speld,speld,pin,2,4
32326,CES201911,2365,paperclip,gebruiken als speld,speld,pin,2,4
23895,CES201911,1997,paperclip,SPELDJE,speldje,pin,2,4
24959,CES201911,2035,paperclip,speldje,speldje,pin,2,4
31418,CES201911,2323,paperclip,speltje,speldje,pin,2,4
24159,CES201911,2004,paperclip,speldje voor in je haar,speldje haar,pin hair,2,4
29427,CES201911,2236,paperclip,als speldje in je haar gebruiken,speldje haar,pin hair,2,4
32259,CES201911,2360,paperclip,speldje op tshirt,speldje t-shirt,t-shirt pin,2,4
24559,CES201911,2020,paperclip,ermee spelen,spelen,play,3,4
25755.1,CES201911,2071,paperclip,om een spelletje mee te doen,spelletje,game,3,4
28368,CES201911,2189,paperclip,spelletjes spelen,spelletjes spelen,playing games,3,4
30618,CES201911,2293,paperclip,spijkerbed van makne,spijkerbed,bed of nails,3,3
27759,CES201911,2171,paperclip,spinnenwebben doorbreken ,spinnenwebben doorbreken,breaking spider webs,3,5
27895,CES201911,2174,paperclip,spoor maken,spoor,track,3,2
29125,CES201911,2219,paperclip,als springtouw,springtouw,skipping rope,4,2
32493,CES201911,2374,paperclip,spuitzak dichthouden,spuitzak dichthouden,keep piping bag closed,3,4
28863,CES201911,2204,paperclip,stable,stable,stable,0,0
30159,CES201911,2271,paperclip,gebruiken als standaard,standaard,standard,3,3
30683.1,CES201911,2295,paperclip,een standbeeld,standbeeld,statue,3,3
30503,CES201911,2286,paperclip,stapel papier,stapel papier,Stack of paper,2,0
28879,CES201911,2205,paperclip,steekvoorwerp,steekvoorwerp,stabbing object,2,4
26803,CES201911,2127,paperclip,steekwapen,steekwapen,stabbing weapon,3,4
25149,CES201911,2046,paperclip,iemand steken ,steken,stab,2,4
27253,CES201911,2149,paperclip,steken,steken,stab,2,4
28363,CES201911,2189,paperclip,iemand steken,steken,stab,2,4
28781,CES201911,2201,paperclip,om iemand te steken,steken,stab,2,4
29045,CES201911,2215,paperclip,steken,steken,stab,2,4
30563,CES201911,2288,paperclip,iemand mee steken,steken,stab,2,4
31894,CES201911,2345,paperclip,om iemand te steken als zelfverdiging,steken zelfverdediging,stab self-defense,2,4
28326,CES201911,2188,paperclip,als stempel gebruiken,stempel,stamp,3,3
27688,CES201911,2168,paperclip,stevige chain van maken (heel veel dan bij elkaar) waardoor het een slot wordt,stevige chain waardoor slot,sturdy chain making lock,3,4
26294,CES201911,2101,paperclip,stoff uit kleine hoeken halen ,stof kleine hoeken halen,remove dust from small corners,3,4
31209,CES201911,2318,paperclip,stoffen bij elkaar voegen,stoffen elkaar voegen,substances together,3,4
28972,CES201911,2210,paperclip,een stokpopetje mee maken,stok poppetje,stick figure,3,4
26428,CES201911,2104,paperclip,gebruiken als stokje ,stokje,stick,3,4
30936,CES201911,2310,paperclip,stokjes om mee te eten,stokjes eten,eating chopsticks,3,4
28224,CES201911,2186,paperclip,stopmotion video maken,stopmotion video,stop motion video,4,4
31733,CES201911,2330,paperclip,als strikje om een cadeau,strikje cadeau,bow tie gift,3,2
31731,CES201911,2330,paperclip,om stroom door te laten gaan,stroom laten gaan,let flow,2,4
30820,CES201911,2302,paperclip,stroomgeleider,stroomgeleider,current conductor,2,4
29473,CES201911,2243,paperclip,studie,studie,study,0,0
29089,CES201911,2217,paperclip,als stuk ijzeren draad gebruiken,stuk ijzeren draad,piece of iron wire,1,4
32431,CES201911,2371,paperclip,stukken zacht materiaal(stof/papier/zijl) aan elkaar vast maken,stukken zacht materiaal elkaar vast,pieces of soft material stick together,1,4
28864,CES201911,2204,paperclip,support,support,support,2,4
28522,CES201911,2191,paperclip,tafelkleed klem,tafelkleed klem,tablecloth clamp,3,4
31568,CES201911,2328,paperclip,tafelkleed omvouwen,tafelkleed omvouwen,fold tablecloth,3,4
27756,CES201911,2171,paperclip,taille creeën in een jurkje,taille cre ren jurkje,waist creating dress,3,4
31514,CES201911,2327,paperclip,tandenborstel,tandenborstel,toothbrush,4,2
24092,CES201911,2001,paperclip,tandenstoker,tandenstoker,toothpick,4,4
24967,CES201911,2035,paperclip,tandenstoker,tandenstoker,toothpick,4,4
25028,CES201911,2037,paperclip,als tandenstoker,tandenstoker,toothpick,4,4
25090,CES201911,2043,paperclip,tandenstoker,tandenstoker,toothpick,4,4
26799,CES201911,2127,paperclip,tandenstoker,tandenstoker,toothpick,4,4
26829,CES201911,2129,paperclip,tandenstoken,tandenstoker,toothpick,4,4
27256,CES201911,2149,paperclip,tandenstoker,tandenstoker,toothpick,4,4
28644,CES201911,2196,paperclip,tandenstoker,tandenstoker,toothpick,4,4
28930,CES201911,2207,paperclip,als tandenstoker,tandenstoker,toothpick,4,4
28957,CES201911,2209,paperclip,tandenstoker,tandenstoker,toothpick,4,4
29049,CES201911,2215,paperclip,tandenstoker,tandenstoker,toothpick,4,4
29117,CES201911,2219,paperclip,tandenstoker,tandenstoker,toothpick,4,4
29686,CES201911,2255,paperclip,tandenstoker,tandenstoker,toothpick,4,4
29988,CES201911,2267,paperclip,tandenstoker,tandenstoker,toothpick,4,4
30214,CES201911,2273,paperclip,tandenstoker,tandenstoker,toothpick,4,4
30582,CES201911,2289,paperclip,tandenstoker,tandenstoker,toothpick,4,4
31189,CES201911,2317,paperclip,tandenstoker,tandenstoker,toothpick,4,4
31349,CES201911,2321,paperclip,tandenstoker,tandenstoker,toothpick,4,4
31981,CES201911,2349,paperclip,tandenstoker,tandenstoker,toothpick,4,4
32093,CES201911,2355,paperclip,tandenstoker van maken,tandenstoker,toothpick,4,4
32128,CES201911,2356,paperclip,tandenstoker,tandenstoker,toothpick,4,4
31420,CES201911,2323,paperclip,tandenstoker?,tandenstoker?,toothpick?,4,4
29994,CES201911,2267,paperclip,om tandpasta heen,tandpasta heen,toothpaste,3,0
30767,CES201911,2299,paperclip,als tang,tang,pliers,4,4
30156,CES201911,2271,paperclip,gebruiken als tangetje,tangetje,pliers,4,4
29035,CES201911,2242,paperclip,een taperecorder repareren,taperecorder repareren,repair tape recorder,3,3
31430,CES201911,2323,paperclip,tasriem,tasriem,bag strap,3,3
31427,CES201911,2323,paperclip,tattoo,tattoo,tattoo,4,2
30492,CES201911,2287,paperclip,teken dingetje in klei,teken dingetje klei,draw thingy clay,3,4
30493,CES201911,2287,paperclip,teken dingetje in zand,teken dingetje zand,draw thing sand,3,5
25095,CES201911,2043,paperclip,om mee te tekenen (krassen),tekenen,draw,3,4
28020,CES201911,2178,paperclip,tekenen,tekenen,draw,3,4
29236,CES201911,2224,paperclip,tekenen,tekenen,draw,3,4
25420,CES201911,2059,paperclip,telefoon opeener,telefoon opener,phone opener,3,4
32321,CES201911,2365,paperclip,telefoon mee openmaken,telefoon openmaken,open phone,3,4
23558,CES201911,1944,paperclip,om je telefoon te resetten,telefoon resetten,reset phone,3,4
32117,CES201911,2356,paperclip,je telefoon resetten,telefoon resetten,reset phone,3,4
30002,CES201911,2266,paperclip,temperatuur checker voor de binnenkant van vlees,temperatuur checker binnenkant vlees,temperature checker inside meat,3,5
23559,CES201911,1944,paperclip,test,test,test,0,0
23560,CES201911,1944,paperclip,testtest,testtest,testtest,0,0
25837,CES201911,2078,paperclip,the office u.s ,the office .s,the office .s,0,0
28369,CES201911,2189,paperclip,toetsenborletters omhoog halen,toetsenbord letters omhoog halen,pull up keyboard letters,3,4
26830,CES201911,2129,paperclip,toetsenbord schoonmaken,toetsenbord schoonmaken,cleaning keyboard,3,4
32387,CES201911,2368,paperclip,topje dichtmaken,topje dichtmaken,close top,2,4
28782,CES201911,2201,paperclip,touow,touw,rope,3,3
31736,CES201911,2330,paperclip,als touwtje,touwtje,string,3,3
24164,CES201911,2004,paperclip,een touwtje mee ophangen aan het plafond,touwtje ophangen plafond,hanging string from ceiling,3,4
30647,CES201911,2294,paperclip,touwtje weer in kleding krijgen,touwtje weer kleding krijgen,string getting clothes again,3,4
32414,CES201911,2370,paperclip,toverstaf,toverstaf,magic wand,4,2
31072,CES201911,2313,paperclip,toy for your cat,toy for your cat,toy for your cat,3,4
29477,CES201911,2243,paperclip,tussen de deur,tussen deur,between door,3,5
28813.1,CES201911,2202,paperclip,uiteinde in een haak maken,uiteinde haak,end hook,3,4
26831,CES201911,2129,paperclip,uitvouwen,uitvouwen,Unfold,1,5
30677.2,CES201911,2295,paperclip, kan je uitvouwen en dan heb je een lange stalen/ijzeren draad,uitvouwen lange stalen ijzeren draad,unfold long steel iron wire,1,5
28861,CES201911,2204,paperclip,unstable,unstable,unstable,0,0
26554,CES201911,2113,paperclip,use as compass,use as compass,use as compass,4,3
26553,CES201911,2113,paperclip,use as toothpick,use as toothpick,use as toothpick,4,3
26556,CES201911,2113,paperclip,use for sweing ,use for sweing,use for swing,4,3
26559,CES201911,2113,paperclip,use to check if pastry is ready,use to check if pastry ready,use to check if pastry ready,3,5
26555,CES201911,2113,paperclip,use to lead electricity,use to lead electricity,use to lead electricity,2,4
26558,CES201911,2113,paperclip,use to mark page in a book,use to mark page a book,use to mark page book,3,5
26552,CES201911,2113,paperclip,use to remove dirt under nails ,use to remove dirt under nails,use to remove dirt under nails,2,5
26557,CES201911,2113,paperclip,use to stich people when blood drop is needed,use to stich people when blood drop needed,use to stitch people when blood drop needed,3,4
31065,CES201911,2313,paperclip,using it as a toy,using it as a toy,using it as toy,3,4
25260,CES201911,2051,paperclip,om iets vast te maken,vast,fix,1,4
28561,CES201911,2193,paperclip,iets vastbinden,vastbinden,tie,1,4
31135,CES201911,2316,paperclip,vastbinden,vastbinden,tie,1,4
24555,CES201911,2020,paperclip,vasthouden,vasthouden,cling,1,4
25194,CES201911,2049,paperclip,vasthouden papier,vasthouden papier,hold paper,1,4
28678,CES201911,2198,paperclip,vasthouder,vasthouder,retainer,1,4
30488.2,CES201911,2287,paperclip, vasthoudertje,vasthoudertje,retainer,1,4
27883,CES201911,2174,paperclip,vastmaken,vastmaken,fasten,1,4
28209,CES201911,2185,paperclip,Iets vastmaken,vastmaken,fasten,1,4
28302,CES201911,2187,paperclip,vastmaken ,vastmaken,fasten,1,4
29222,CES201911,2223,paperclip,vastmaken,vastmaken,fasten,1,4
30494,CES201911,2286,paperclip,vastmaken,vastmaken,fasten,1,4
31535,CES201911,2325,paperclip,vastmaken,vastmaken,fasten,1,4
29986,CES201911,2267,paperclip,vastmaken van bh,vastmaken bh,fasten bra,2,4
28331,CES201911,2188,paperclip,iets vastmaken aan elkaar,vastmaken elkaar,fasten together,1,4
28813.2,CES201911,2202,paperclip, vastmaken aan een lijn,vastmaken lijn,attach line,1,4
28978,CES201911,2210,paperclip,iets mee vastzetten,vastzetten,fasten,1,4
29479,CES201911,2243,paperclip,vastzetten,vastzetten,fasten,1,4
28560,CES201911,2193,paperclip,tot veer vouwen,veer vouwen,feather folding,1,4
25419,CES201911,2059,paperclip,veiligheidsspeld,veiligheidsspeld,safety pin,3,4
27220,CES201911,2146,paperclip,veiligheids speld,veiligheidsspeld,safety pin,3,4
31836,CES201911,2339,paperclip,veiligheids speld ,veiligheidsspeld,safety pin,3,4
32258,CES201911,2360,paperclip,verband vast maken,verband vast,bandage,2,4
30157,CES201911,2271,paperclip,verband vasthouden,verband vasthouden,hold bandage,2,4
31544,CES201911,2325,paperclip,verbinden,verbinden,connect,2,4
26808,CES201911,2127,paperclip,verbindend element,verbindend element,connecting element,2,4
29034,CES201911,2242,paperclip,gebruiken als verbinding voor een sleutelhanger,verbinding sleutelhanger,connection keychain,2,4
26052,CES201911,2088,paperclip,verbuigen en dan een ring van maken,verbuigen ring,bend ring,3,4
30615,CES201911,2293,paperclip,verhitten en ijzer mee lassen,verhitten ijzer lassen,heating iron welding,2,4
29001,CES201911,2212,paperclip,verkleinen van moersleutel,verkleinen moersleutel,reduce wrench,3,4
28221,CES201911,2186,paperclip,verlengen van een magneet,verlengen magneet,extend magnet,2,4
28776,CES201911,2200,paperclip,een verpakking mee openmaken,verpakking openmaken,open packaging,2,4
24561,CES201911,2020,paperclip,versieren,versieren,decorate,3,3
26969,CES201911,2132,paperclip,versiering,versiering,decoration,3,3
27159,CES201911,2140,paperclip,versiering,versiering,decoration,3,3
28159,CES201911,2182,paperclip,versiering,versiering,decoration,3,3
28367,CES201911,2189,paperclip,versiering,versiering,decoration,3,3
31140,CES201911,2316,paperclip,versiering,versiering,decoration,3,3
32390,CES201911,2368,paperclip,versiering,versiering,decoration,3,3
29436,CES201911,2236,paperclip,versiering voor de kerstboom,versiering kerstboom,decoration Christmas tree,3,3
27758,CES201911,2171,paperclip,andere versieringen ophangen in huis,versieringen ophangen huis,hanging decorations at home,3,3
25423,CES201911,2059,paperclip,versteveginf,versteveging,reinforcement,3,4
28226,CES201911,2186,paperclip,verstevigen van een legohuisje,verstevigen legohuisje,strengthen Lego house,4,4
29995,CES201911,2267,paperclip,vervanger van nietje,vervanger nietje,replacement staple,3,4
28215,CES201911,2186,paperclip,vervanger voor sleutel,vervanger sleutel,replacement key,3,3
29114,CES201911,2219,paperclip,vervanger voor sleutel,vervanger sleutel,replacement key,3,3
24583,CES201911,2020,paperclip,verven,verven,paint,3,4
24599,CES201911,2021,paperclip,vervormen tot sleutel,vervormen sleutel,deform key,3,3
30943,CES201911,2305,paperclip,vervormen dit een soort sleutel (kan echt),vervormen soort sleutel,deform key type,3,3
32092,CES201911,2355,paperclip,verzamelen in een pot,verzamelen pot,collecting pot,3,5
28366,CES201911,2189,paperclip,vest bij elkaar houden,vest elkaar houden,cardigan hold together,3,4
30463,CES201911,2284,paperclip,veter,veter,lace,3,2
26078,CES201911,2087,paperclip,veters,veters,laces,3,2
29123,CES201911,2219,paperclip,veters,veters,laces,3,2
29745,CES201911,2259,paperclip,veters,veters,laces,3,2
29687,CES201911,2255,paperclip,viezigheid onder je nagels halen,viezigheid onder nagels halen,getting dirt under nails,2,5
32124,CES201911,2356,paperclip,viezigheid onder je nagels vandaan halen ,viezigheid onder nagels vandaan halen,removing dirt from under nails,2,5
29910,CES201911,2263,paperclip,viezigheid onder je nagels verwijderen,viezigheid onder nagels verwijderen,remove dirt from under nails,2,5
26295,CES201911,2101,paperclip,viezigheid uit oordopjes halen ,viezigheid oordopjes halen,get dirty earplugs,2,5
30564,CES201911,2288,paperclip,om je vinger doen,vinger,finger,3,4
29435,CES201911,2236,paperclip,om je vinger dragen als een ring,vinger dragen ring,finger wear ring,3,4
26836,CES201911,2129,paperclip,vinger spalken,vinger spalken,finger splints,3,4
25427,CES201911,2061,paperclip,gebruiken als een vishaak,vishaak,fishhook,4,4
28564,CES201911,2193,paperclip,vishaak,vishaak,fishhook,4,4
24992,CES201911,2034,paperclip,er mee vissen,vissen,fishing,4,4
28813.3,CES201911,2202,paperclip, en dan vissen,vissen,fishing,4,4
27757,CES201911,2171,paperclip,vlaggetjes ophangen,vlaggetjes ophangen,hang up flags,3,4
29031,CES201911,2242,paperclip,een voorwerp uit een klein gebiedje vandaan halen,voorwerp klein gebiedje vandaan halen,remove object from small area,2,4
30641,CES201911,2292,paperclip,andere voorwerpen mee vastbinden,voorwerpen vastbinden,tying objects,2,4
28565,CES201911,2193,paperclip,vork,vork,fork,3,3
30935,CES201911,2310,paperclip,vork,vork,fork,3,3
28973,CES201911,2210,paperclip,gebruiken als vorm,vorm,form,3,4
27747,CES201911,2171,paperclip,vormpje,vormpje,shape,3,4
26374,CES201911,2103,paperclip,vormpjes mee maken,vormpjes,shapes,3,4
28609,CES201911,2194,paperclip,vormpjes van maken,vormpjes,shapes,3,4
28638,CES201911,2196,paperclip,andere vormpjes ermee maken,vormpjes,shapes,3,4
29058,CES201911,2214,paperclip,vormpjes maken,vormpjes,shapes,3,4
31789,CES201911,2331,paperclip,vormpjes mee maken,vormpjes,shapes,3,4
31863,CES201911,2342,paperclip,vormpjes mee maken,vormpjes,shapes,3,4
